Inventory Report,,,,,,,,,,,,,,,,,Date:  6/4/26  12:42 PM EST   ,,
Inventory Date:  ,,1/1/00 to 5/31/26,,,,,,,,,,,,,,,,,
Account:  ,,Gould,,,,,,,,,,,,,,,,,
Plant:  ,,Madelia,,,,,,,,,,,,,,,,,
Paper Type:  ,,Rolls - All Paper Types,,,,,,,,,,,,,,,,,
Supplier:  ,,All Suppliers,,,,,,,,,,,,,,,,,
Definitions:  ,,Available: Not assigned;  Applied: Assigned but not consumed;  Rejected: Rejected but in plant;  WIP: Work In Process,,,,,,,,,,,,,,,,,
Sorted by:  ,,Printer and Stock Size,,,,,,,,,,,,,,,,,
Ownership,Printer,Plant,Received Date,Issue Date,End User PO#,Supplier,PO Number,Paper Type,Product Name,Grammage (g/m²),Roll Width,Roll ID,Roll Count,Available Quantity,Total Quantity,Price/mt,Cost,Net Price/mt,Net Cost
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25112Z,1,877,877,"$1,453.62","$1,274.82",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25112B,1,881,881,"$1,453.62","$1,280.64",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25111A,1,881,881,"$1,453.62","$1,280.64",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25102Z,1,883,883,"$1,453.62","$1,283.55",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,3/31/26,,,OVOL USA,MANUAL1175774-00,Hi-Brite,Inland Brite 92,74 ,864.00 mm,BC616C25101B,1,861,861,"$1,453.62","$1,251.57",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,12/19/25,,,OVOL USA,MANUAL12032025A,Hi-Brite,Inland Brite 92,74 ,864.00 mm,72119020008,1,"1,170","1,170","$1,222.20","$1,429.97",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,2/4/26,,,OVOL USA,MANUAL12222026B,Hi-Brite,Inland Brite 92,74 ,864.00 mm,59362030006,1,928,928,"$1,178.59","$1,093.73",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,864.00 mm,BC616D22063B,1,890,890,"$1,453.58","$1,293.69",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,864.00 mm,BC616D22053B,1,885,885,"$1,453.58","$1,286.42",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,864.00 mm,BC616D22052B,1,880,880,"$1,453.58","$1,279.15",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,864.00 mm,BC616D22051B,1,883,883,"$1,453.58","$1,283.51",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,864.00 mm,BC616D21314Z,1,890,890,"$1,453.58","$1,293.69",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,864.00 mm,BC616D21314J,1,884,884,"$1,453.58","$1,284.96",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,4/28/26,,,OVOL USA,MANUAL1176395-00,Offset,Boise Offset,74 ,864.00 mm,BC616C25141L,1,876,876,"$1,453.58","$1,273.34",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27064G,1,865,865,"$1,453.58","$1,257.35",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27064D,1,867,867,"$1,453.58","$1,260.25",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27063D,1,867,867,"$1,453.58","$1,260.25",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27054G,1,863,863,"$1,453.58","$1,254.44",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27054D,1,865,865,"$1,453.58","$1,257.35",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27053G,1,864,864,"$1,453.58","$1,255.89",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27053D,1,866,866,"$1,453.58","$1,258.80",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27052G,1,865,865,"$1,453.58","$1,257.35",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27052D,1,868,868,"$1,453.58","$1,261.71",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27051G,1,867,867,"$1,453.58","$1,260.25",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27051D,1,871,871,"$1,453.58","$1,266.07",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27044H,1,862,862,"$1,453.58","$1,252.99",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27044C,1,865,865,"$1,453.58","$1,257.35",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27043G,1,862,862,"$1,453.58","$1,252.99",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27043D,1,866,866,"$1,453.58","$1,258.80",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27042G,1,864,864,"$1,453.58","$1,255.89",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27042D,1,869,869,"$1,453.58","$1,263.16",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27041G,1,865,865,"$1,453.58","$1,257.35",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27041D,1,870,870,"$1,453.58","$1,264.61",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27033E,1,861,861,"$1,453.58","$1,251.53",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27033C,1,864,864,"$1,453.58","$1,255.89",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27032E,1,860,860,"$1,453.58","$1,250.08",$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,5/28/26,,,OVOL USA,MANUAL1177182-00,Offset,Boise Offset,74 ,864.00 mm,BC616E27032C,1,863,863,"$1,453.58","$1,254.44",$0.00,$0.00
Quantity Subtotals: ,,,,,,,,,,,,,56,"49,166","49,166",,"$70,734.28",,$0.00
,,,,,,,,,,,,,,,,,,,
Supplier,Ogden Newspapers,Madelia,10/27/25,,,OVOL USA,0630THUN2025102,Newsprint,Thunder Bay Newsprint,45 ,889.00 mm,L2V5K13136B,1,463,463,$614.55,$284.54,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,10/27/25,,,OVOL USA,0630THUN2025102,Newsprint,Thunder Bay Newsprint,45 ,889.00 mm,L2V5K13135C,1,462,462,$614.55,$283.92,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,10/27/25,,,OVOL USA,0630THUN2025102,Newsprint,Thunder Bay Newsprint,45 ,889.00 mm,L2V5K13133C,1,461,461,$614.55,$283.31,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,10/27/25,,,OVOL USA,0630THUN2025102,Newsprint,Thunder Bay Newsprint,45 ,889.00 mm,L2V5K13133B,1,461,461,$614.55,$283.31,$0.00,$0.00
Supplier,Ogden Newspapers,Madelia,10/27/25,,,OVOL USA,0630THUN2025102,Newsprint,Thunder Bay Newsprint,45 ,889.00 mm,L2V5K13111E,1,451,451,$614.55,$277.16,$0.00,$0.00
Quantity Subtotals: ,,,,,,,,,,,,,5,"2,298","2,298",,"$1,412.24",,$0.00
,,,,,,,,,,,,,,,,,,,
Quantity Totals: ,,,,,,,,,,,,,274,"114,119","114,119",,"$136,192.94",,$0.00
