Inventory Report,,,,,,,,,,,,,,,,,Date:  6/4/26  12:43 PM EST   ,,
Inventory Date:  ,,1/1/00 to 5/31/26,,,,,,,,,,,,,,,,,
Account:  ,,Gould,,,,,,,,,,,,,,,,,
Plant:  ,,Minot,,,,,,,,,,,,,,,,,
Paper Type:  ,,Rolls - All Paper Types,,,,,,,,,,,,,,,,,
Supplier:  ,,All Suppliers,,,,,,,,,,,,,,,,,
Definitions:  ,,Available: Not assigned;  Applied: Assigned but not consumed;  Rejected: Rejected but in plant;  WIP: Work In Process,,,,,,,,,,,,,,,,,
Sorted by:  ,,Printer and Stock Size,,,,,,,,,,,,,,,,,
Ownership,Printer,Plant,Received Date,Issue Date,End User PO#,Supplier,PO Number,Paper Type,Product Name,Grammage (g/m²),Roll Width,Roll ID,Roll Count,Available Quantity,Total Quantity,Price/mt,Cost,Net Price/mt,Net Cost
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202679,1,360,360,$725.00,$261.00,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202669,1,358,358,$725.00,$259.55,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202660,1,359,359,$725.00,$260.27,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202650,1,358,358,$725.00,$259.55,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202640,1,360,360,$725.00,$261.00,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202631,1,359,359,$725.00,$260.27,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202621,1,358,358,$725.00,$259.55,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202611,1,358,358,$725.00,$259.55,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202602,1,354,354,$725.00,$256.65,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202589,1,357,357,$725.00,$258.83,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202579,1,360,360,$725.00,$261.00,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202569,1,358,358,$725.00,$259.55,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202560,1,358,358,$725.00,$259.55,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202550,1,358,358,$725.00,$259.55,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202540,1,360,360,$725.00,$261.00,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202531,1,359,359,$725.00,$260.27,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202521,1,358,358,$725.00,$259.55,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202511,1,357,357,$725.00,$258.83,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202502,1,354,354,$725.00,$256.65,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202489,1,357,357,$725.00,$258.83,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202479,1,359,359,$725.00,$260.27,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202469,1,358,358,$725.00,$259.55,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202460,1,358,358,$725.00,$259.55,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202450,1,357,357,$725.00,$258.83,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202440,1,359,359,$725.00,$260.27,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202431,1,359,359,$725.00,$260.27,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202421,1,358,358,$725.00,$259.55,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260319,OVOL USA,531016789,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1202411,1,357,357,$725.00,$258.83,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204631,1,351,351,$725.00,$254.48,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204621,1,352,352,$725.00,$255.20,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204611,1,350,350,$725.00,$253.75,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204602,1,349,349,$725.00,$253.03,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204579,1,352,352,$725.00,$255.20,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204569,1,351,351,$725.00,$254.48,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204560,1,351,351,$725.00,$254.48,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204550,1,350,350,$725.00,$253.75,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204531,1,353,353,$725.00,$255.93,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204521,1,351,351,$725.00,$254.48,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204502,1,349,349,$725.00,$253.03,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204489,1,350,350,$725.00,$253.75,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204479,1,352,352,$725.00,$255.20,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204450,1,349,349,$725.00,$253.03,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204440,1,350,350,$725.00,$253.75,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204431,1,352,352,$725.00,$255.20,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204421,1,350,350,$725.00,$253.75,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204411,1,349,349,$725.00,$253.03,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204402,1,347,347,$725.00,$251.58,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204389,1,352,352,$725.00,$255.20,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204379,1,350,350,$725.00,$253.75,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204369,1,351,351,$725.00,$254.48,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204360,1,351,351,$725.00,$254.48,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204350,1,350,350,$725.00,$253.75,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204340,1,352,352,$725.00,$255.20,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204331,1,352,352,$725.00,$255.20,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204321,1,350,350,$725.00,$253.75,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204311,1,350,350,$725.00,$253.75,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204302,1,348,348,$725.00,$252.30,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204289,1,350,350,$725.00,$253.75,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204279,1,352,352,$725.00,$255.20,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204260,1,352,352,$725.00,$255.20,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204240,1,352,352,$725.00,$255.20,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204231,1,353,353,$725.00,$255.93,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204211,1,351,351,$725.00,$254.48,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204202,1,350,350,$725.00,$253.75,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204179,1,350,350,$725.00,$253.75,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204169,1,352,352,$725.00,$255.20,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204160,1,351,351,$725.00,$254.48,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204150,1,350,350,$725.00,$253.75,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204140,1,352,352,$725.00,$255.20,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204131,1,353,353,$725.00,$255.93,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204121,1,351,351,$725.00,$254.48,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204111,1,350,350,$725.00,$253.75,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1204102,1,348,348,$725.00,$252.30,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203489,1,343,343,$725.00,$248.68,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203479,1,345,345,$725.00,$250.13,$0.00,$0.00
Supplier,Ogden Newspapers,Minot,4/16/26,,ND20260315,OVOL USA,531016788,Newsprint,Inland Newsprint,45 ,559.00 mm,IEP56D1203469,1,343,343,$725.00,$248.68,$0.00,$0.00
Quantity Subtotals: ,,,,,,,,,,,,,170,"56,634","56,634",,"$40,969.15",,$0.00
,,,,,,,,,,,,,,,,,,,
Quantity Totals: ,,,,,,,,,,,,,314,"80,184","80,184",,"$59,738.34",,$0.00
