Inventory Report,,,,,,,,,,,,,,,,,Date:  6/5/26  10:15 AM EST   ,,
Inventory Date:  ,,1/1/00 to 5/31/26,,,,,,,,,,,,,,,,,
Account:  ,,Gould,,,,,,,,,,,,,,,,,
Plant:  ,,Webster City,,,,,,,,,,,,,,,,,
Paper Type:  ,,Rolls - All Paper Types,,,,,,,,,,,,,,,,,
Supplier:  ,,All Suppliers,,,,,,,,,,,,,,,,,
Definitions:  ,,Available: Not assigned;  Applied: Assigned but not consumed;  Rejected: Rejected but in plant;  WIP: Work In Process,,,,,,,,,,,,,,,,,
Sorted by:  ,,Printer and Stock Size,,,,,,,,,,,,,,,,,
Ownership,Printer,Plant,Received Date,Issue Date,End User PO#,Supplier,PO Number,Paper Type,Product Name,Grammage (g/m²),Roll Width,Roll ID,Roll Count,Available Quantity,Total Quantity,Price/mt,Cost,Net Price/mt,Net Cost
Supplier,Ogden Newspapers,Webster City,3/13/26,,,OVOL USA,6410033202612,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05301F,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/13/26,,,OVOL USA,6410033202612,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05301E,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/13/26,,,OVOL USA,6410033202612,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05301D,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/13/26,,,OVOL USA,6410033202612,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05301C,1,270,270,$640.10,$172.83,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/13/26,,,OVOL USA,6410033202612,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05301B,1,270,270,$640.10,$172.83,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/13/26,,,OVOL USA,6410033202612,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05293E,1,275,275,$640.10,$176.03,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/13/26,,,OVOL USA,6410033202612,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05293D,1,275,275,$640.10,$176.03,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/13/26,,,OVOL USA,6410033202612,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05292H,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/13/26,,,OVOL USA,6410033202612,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05292G,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/13/26,,,OVOL USA,6410033202612,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05292F,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/13/26,,,OVOL USA,6410033202612,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05292E,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/13/26,,,OVOL USA,6410033202612,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05292D,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/13/26,,,OVOL USA,6410033202612,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05292C,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/13/26,,,OVOL USA,6410033202612,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05292B,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/13/26,,,OVOL USA,6410033202612,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05291H,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/13/26,,,OVOL USA,6410033202612,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05291G,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/13/26,,,OVOL USA,6410033202612,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05291F,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/13/26,,,OVOL USA,6410033202612,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05291E,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/13/26,,,OVOL USA,6410033202612,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05291D,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/13/26,,,OVOL USA,6410033202612,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05291C,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/13/26,,,OVOL USA,6410033202612,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05291B,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A06012H,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A06012G,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A06012F,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A06012E,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A06012D,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A06012C,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A06012B,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A06012A,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A06011H,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A06011G,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A06011F,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A06011E,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A06011D,1,270,270,$640.10,$172.83,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A06011C,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05353H,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05353G,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05353F,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05353E,1,275,275,$640.10,$176.03,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05353D,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05353C,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05352H,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05352G,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05352F,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05352E,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05352D,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05352C,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05351H,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05351G,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05351F,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05351E,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05351D,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05351C,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05343F,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05343E,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05343D,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05343C,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05342H,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05342G,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05342F,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05342E,1,275,275,$640.10,$176.03,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05342D,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05342C,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05341H,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05341G,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05341F,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05341E,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05341D,1,270,270,$640.10,$172.83,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05341C,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05333H,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05333G,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05333F,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05333E,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05333D,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05333C,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05332Z,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05332H,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05332G,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05332F,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05332E,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05332D,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05332C,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05331Z,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05331H,1,269,269,$640.10,$172.19,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05331G,1,270,270,$640.10,$172.83,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05331F,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05331E,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05331D,1,270,270,$640.10,$172.83,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05331C,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05323H,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05323G,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05323F,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05323E,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05323D,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/27/26,,,OVOL USA,6410033202613,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M346A05323C,1,275,275,$640.10,$176.03,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21131K,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21131J,1,275,275,$640.10,$176.03,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21131H,1,267,267,$640.10,$170.91,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21131G,1,267,267,$640.10,$170.91,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21131F,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21131E,1,275,275,$640.10,$176.03,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21131D,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21131C,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21112K,1,271,271,$640.10,$173.47,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21112J,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21112H,1,269,269,$640.10,$172.19,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21112G,1,269,269,$640.10,$172.19,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21111K,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21111J,1,275,275,$640.10,$176.03,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21111H,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21111G,1,273,273,$640.10,$174.75,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21111F,1,270,270,$640.10,$172.83,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21111E,1,270,270,$640.10,$172.83,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21111D,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21111C,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21093K,1,281,281,$640.10,$179.87,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21093J,1,282,282,$640.10,$180.51,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21093H,1,278,278,$640.10,$177.95,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21093G,1,279,279,$640.10,$178.59,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21093F,1,277,277,$640.10,$177.31,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21093E,1,277,277,$640.10,$177.31,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21093D,1,280,280,$640.10,$179.23,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21093C,1,280,280,$640.10,$179.23,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21092H,1,276,276,$640.10,$176.67,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21092G,1,277,277,$640.10,$177.31,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21092F,1,274,274,$640.10,$175.39,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21092E,1,275,275,$640.10,$176.03,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21092D,1,277,277,$640.10,$177.31,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21092C,1,278,278,$640.10,$177.95,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21083J,1,272,272,$640.10,$174.11,$0.00,$0.00
Supplier,Ogden Newspapers,Webster City,3/11/26,,,OVOL USA,6410033202614,Newsprint,Kap Paper Newsprint,45 ,533.00 mm,M356B21083G,1,273,273,$640.10,$174.75,$0.00,$0.00
